539,"Eu não quero ofertas para TV, como posso pedir para você parar de me telefonar de forma permanente sobre a instalação de TV com o meu telefone?"
540,"Estou tendo problemas com o meu telefone e gostaria do número de telefone da loja, o que é mais próximo de onde trabalho, para que eu possa contatá-los. Você pode me ajudar?"
541,Estou localizado no código postal 45662. Qual é o número de telefone da loja de telefone mais próxima?
542,Você está contratando para algum cargo?
543,Oi eu queria saber se a sua companhia tem quaisquer empregos de serviço ao cliente
544,"Oi, eu estava pensando se você tem algum vagas de emprego?"
545,"Oi, estou interessado em me juntar à sua empresa como caixa, preciso preencher um formulário ou mandar meu currículo?"
546,Há atualmente alguma vaga de emprego disponível com sua empresa?
547,Consultas do usuário sobre aberturas de empregos disponíveis para a organização.
548,Estou interessado em oportunidades para se juntar ao seu time.
549,"Eu estou interessado em sua empresa, você pode me dizer se você está contratando?"
550,Existe algum emprego na sua empresa para mim?
551,"Gostaria de candidatar-me a um emprego na sua empresa, existem posições disponíveis?"
552,Existem oportunidades de trabalho como engenheiro com a empresa?
553,"Eu gostaria de saber se você tem quaisquer empregos disponíveis. Sou um trabalhador, aprendo rápido e gostaria de fazer uma entrevista."
554,Eu queria saber se a empresa está contratando no momento e o tipo de tarefas que estão disponíveis.
555,"Sou um estudante internacional, como posso fazer uma inscrição?"
556,"Requisitos necessários para um emprego, alguem me pode informar?"
557,Qual é o processo para a candidatura de emprego?
558,Quais as empresas na minha cidade que estão procurando pessoas com minhas habilidades?
559,Onde em seu site que posso encontrar uma lista de todas as vagas de emprego atuais?
560,"Olá, vocês estão aceitando alguma candidatura para vagas de emprego?"
561,Oi posso perguntar se sua empresa está contratando e quais posições estão disponíveis?
562,Como eu faço para verificar meus pontos do plano de benefícios?
563,Qual é o meu acúmulo de crédito de comprador frequente?
564,Quando exatamente o total do saldo da minha recompensa é atualizado?
565,Quantos pontos preciso para mudar meu nível no plano de benefícios?
566,Todas as recompensas de incentivo estão disponíveis para mim?
567,Você poderia por favor me mostrar todas as minhas milhas?
568,Consigo saber meus pontos pelo meu aparelho ou sempre preciso entrar em contato?
569,Como posso ver minhas recompensas de fidelidade?
570,Quais incentivos estão disponíveis como recompensas?
571,Preciso do meu novo total de pontos para minha conta.
572,Pode dar uma olhada no meu saldo de milhas e me dar o total?
573,O usuário quer saber sobre o status do programa de fidelidade do cliente ou a elegibilidade
574,Como posso descobrir o número de milhas que tenho atualmente na minha conta?
575,Onde posso ver meus prêmios disponíveis?
576,Onde posso encontrar o status do progresso das minhas recompensas?
577,Onde posso encontrar o meu saldo de milhas?
578,Eu quero visualizar os pontos atuais para/da a minha conta.
579,Como posso atualizar o meu saldo de pontos acumulados?
580,Gostaria de verificar o status das minhas recompensas.
581,Esse mês não fui notificado da fatura. Poderia consultar se está ativa a notificação?
582,Peço que me entregar alertas por e-mail
583,"Oi, eu gostaria de configurar lembretes de pagamento na minha conta por favor."
584,Existe algum recurso online disponível para configurar os alertas de transações lançadas?
585,Eu quero ser atualizada com alertas SMS e E-mail na minha transações bancárias
586,Eu preciso modificar o método pelo qual estou recebendo alertas para as minhas transações.
587,"Essas notificações para pagamento parecem SPAM, desative pra mim."
588,Diga-me processo altere método alertas online
589,Pode me ajudar com a mudança do método de entrega de alertas de celular para o e-mail
590,Poderia por favor me ajudar a desativar o serviço de notificação de lançamentos de transações?
591,Posso adicionar um lembrete para o cancelamento das minhas contas?
592,Posso parar meus lembretes de pagamento se eu usar o pagamento automático?
593,Preciso atualizar meu métodos de entrega para alertas
594,Preciso configurar o alerta quando o saldo da minha conta for inferior a R$ 200
595,Preciso receber alertas por texto em um número de celular adicional. Posso fazer isso?
596,Quero meu banco me notificar via mensagens e e-mails também
597,"Quero que um lembrete seja enviado por e-mail a cada mês, sete dias antes de uma conta ser devida."
598,Quero receber um SMS para me lembrar sobre do pagamento da minha fatura
599,Você pode me enviar um e-mail quando é hora de pagar a minha conta?
600,Onde posso conseguir me-inscrever uma nova conta?
601,Você pode me dizer o que precisa acontecer para eu ter uma conta?
602,Quero fechar uma conta e abrir uma nova. Como proceder?
603,Que medidas que eu preciso tomar para abrir uma conta?
604,Quanto tempo demora pra abrir uma nova conta?
605,Procedimento de Login para as pessoas que utilizam o site para a primeira vez.
606,Precisa configurar a conta
607,"Pode me ajudar a fazer login, visto que sou um novo usuário do seu site e nunca fiz isso antes?"
608,O que é necessário para configurar uma conta aqui?
609,Onde um novo usuário vai se inscrever para o site?
610,Onde posso encontrar o link para abrir uma nova conta.
611,Onde eu vou fazer uma nova conta e efetue login.
612,Onde devo começar minha primeira conta.
613,Não possui mais acesso a esta conta. Gostaria de criar uma nova
614,Não consigo encontrar o lugar onde posso fazer login.
615,Existem mais de uma maneira de configurar credenciais de login?
616,Eu preciso de ajuda para entrar na minha conta como um novo cliente.
617,Estou tendo problemas para registrar uma nova conta.
618,Como posso fazer login para isso?
619,Como faço para entrar se for a minha primeira vez?
620,Eu queria saber o que os produtos posso encontrar na sua empresa?
621,Eu quero saber quais produtos você tem atualmente disponíveis. Eu fiquei muito desapontado com meu provedor anterior porque eu tive problemas de sinal o tempo todo
622,Fale-me sobre os produtos que vocês oferecem.
623,"Gostaria de uma atualização, por favor, você pode me dizer as opções disponíveis?"
624,Mostre-me seu inventário disponível
625,"Oi Tom, eu quero ter o mais novo produto da empresa. O que você me sugere para atualizar?"
626,Onde os produtos são manufaturados
627,Onde posso ver o que você vende?
628,O que vcs teriam disponível no catalogo?
629,Posso ver o catálogo para procurar alguma coisa
630,Preciso da lista de produtos disponíveis na loja
631,Produtos e promoções
632,Quais itens você tem atualmente disponíveis para compra
633,Quais os produtos oferecidos por sua empresa?
634,Qualquer informação sobre este produto
635,Quero ver um item específico do catálogo.
636,Voce poderia me mostrar seus produtos?
637,Voces fazem reparos de produtos?
638,vocês vendem que tipos de produto?
639,Posso comprar na loja fisica este produto?
640,Eu preciso de mais informações sobre os seus produtos
641,Diga quais serviços você pode fornecer
642,Meu novo número PIN pode ser um dos últimos 4 números usados.
643,Eu tive o mesmo PIN por um longo período de tempo para contactar o suporte ao cliente por telefone. Eu gostaria de mudá-lo. Você poderia me ajudar a configurar isso.
644,"Gostaria de alterar o PIN do meu cartão de crédito por razões de segurança, por favor."
645,Eu não consigo lembrar da minha senha para entrar no site. Você pode redefiní-la?
646,Eu gostaria de saber como conseguir um PIN novo para o cartão de crédito.
647,Eu esqueci meu PIN e um agente está me pedindo isso ao telefone.
648,Como faço para descobrir o PIN que eu preciso usar para falar com alguém ao telefone?
649,Como exatamente eu sobrescrevo o PIN existente?
650,Eu preciso de meu código de cliente de 8 dígitos e a senha para ativar meu cartão de crédito na internet.
651,"Faz tempo que tenho tentado encontrar informações sobre se atualmente estou qualificado para uma atualização de dispositivo, mas não consigo encontrá-lo. Você seria gentil para me ajudar com isso?"
652,Qual PIN está no arquivo para minha conta?
653,"Podemos fazer a atualização da minha senha agora, já que estamos ao telefone, então nenhum problema pode acontecer?"
654,Você pode resolver o meu problema de mudança do código do cartão de crédito?
655,Você pode me ajudar a atualizar a senha que uso para acessar minha conta ao usar a assistência de um representante de serviço por telefone?
656,Reconfigurar minha senha
657,"Reconfiguração de senha, mas o link enviado no e-mail não funciona"
658,PIN é inválido. Como posso alterar isso?
659,O usuário deseja recuperar ou alterar a senha que está associada à conta.
660,O PIN que você enviou por correio não está funcionando. Pode enviar uma novo?
661,Onde posso encontrar as informações sobre o processo de alteração do PIN do cartão de crédito?
662,"Oi! Minha senha da conta da outra empresa foi alterada pelo meu ex-parceiro e ele está vendo todos os meus dados privados e o histórico do telefone, ele já fez isso muitas vezes."
663,método secundário de identificação
664,Você poderia me mostrar como trocar minhas perguntas secretas?
665,Tenho a sensação de que as questões de segurança padrão para acessar minha conta são muito genéricas e fracas. Existe uma maneira de mudá-las?
666,Que medidas de segurança estão em cada chamada com agentes?
667,Qual é a minha pergunta de verificação de segurança?
668,Quais são minhas perguntas de segurança?
669,Preciso fazer uma atualização das minhas perguntas de segurança.
670,Posso incluir outros tipos de perguntas para ajudar a lembrar minha senha?
671,Posso formular as perguntas de segurança sozinha ou eu tenho que escolher entre uma seleção predeterminada?
672,O usuário deseja revisar ou alterar as perguntas de segurança que estão associados à conta.
673,"Olá, posso perguntar como eu posso ter certeza sobre a minha segurança dos dados enquanto usando contato telefônico"
674,"Olá, eu gostaria de revisar minhas perguntas de segurança, por favor."
675,Oi eu quero saber se eu posso mudar minhas configurações de segurança para falar com os serviços do cliente por telefone?
676,"Não me lembro da resposta para a terceira pergunta de segurança, você pode me ajudar a recuperar o acesso na minha conta sem isso?"
677,Não desejo inserir perguntas de segurança.
678,Necessito gerenciar minhas perguntas de segurança.
679,"Faz um tempo que eu atualizei minhas perguntas de segurança online. Você pode me dar instruções sobre como eu posso editar minha conta para criar perguntas melhores, mais recentes e mais seguras?"
680,Eu gostaria de saber a resposta para uma das minhas perguntas de segurança para que eu possa ter acesso à minha conta.
681,Como posso alterar minhas respostas de segurança para acessar minha conta por telefone?
682,"Eu tenho sido um cliente por muitos anos, eu tenho direito a qualquer recompensa?"
683,As minhas compras anteriores podem ser incluidas nos meu pontos de bônus ?
684,Onde posso encontrar informações sobre elegibilidade de recompensa por fidelidade?
685,Como faço para verificar se eu sou elegível para recompensas de fidelidade?
686,Posso pagar com minhas milhas de programa de passageiro aéreo frequente?
687,Sua empresa oferecer qualquer incentivo financeiro para clientes fiéis.
688,Quais são as ofertas de fidelidade que você tem para mim?
689,Programa de beneficios para comprador frequente?
690,É possível se inscrever para um programa de fidelidade?
691,Posso utilizar meus pontos para comprar passagens aéreas ao exterior?
692,Posso receber créditos de fidelidade para aquisições anteriores?
693,Posso ganhar recompensas por ser um cliente fiel.
694,Posso coletar pontos de recompensa na minha compra antiga?
695,Poderia me informar a minha pontuação no plano?
696,Existe um sistema de recompensa disponível?
697,Existe um programa de recompensas para clientes fiéis?
698,Existe um programa de fidelidade do clientes de algum tipo disponível no momento?
699,Existem opções para programas de fidelização de clientes?
700,"Eu sou um cliente fiel, eu queria saber se você poderia me contar algumas das formas em que eu poderia ser recompensado por isso?"
701,Eu recebo recompensas por ter comprado coisas no passado?
702,As compras feitas antes de se juntarem ao programa são recompensadas?
703,É possível usar meus pontos de fidelidade para pagar a minha conta?
704,Seria possível liquidar o dinheiro nas minhas milhas aéreas?
705,"Se eu quiser comprar recompensas, como posso usar meus pontos de bônus para isso?"
706,Queria descontar as milhas que eu tenho acumuladas na minha conta.
707,Qual é o protocolo quando se trata de trocar por dinheiro as minhas milhas?
708,Qual é a maneira que eu tenho que usar meus pontos de bônus para obter recompensas?
709,Quais são as instruções para trocar meus pontos de fidelidade por uma recompensa?
710,É possível obter dinheiro para todos os meus pontos ou só poderei usar alguns dos meus pontos atualmente?
711,Posso trocar meus pontos para reivindicar meu prêmio incentivo agora?
712,Onde posso trocar os meus pontos de fidelidade para receber recompensas?
713,"Eu tenho acumulado saldo de pontos, como uso estes para obter recompensas?"
714,Eu gostaria de usar minhas milhas faturadas / Eu gostaria de usar minhas milhas que eu ganhei.
715,Como vou usar meus pontos de fidelidade de crédito pendentes.
716,Como utilizo meus pontos para receber uma recompensa?
717,Como posso usar o crédito de recompensa para resgatar o item?
718,Consegui todos os pontos também para as minhas últimas compras?
719,As recompensas são agregadas pelo equilíbrio total dos pontos acumulados?
720,Como faço para ganhar dinheiro com meus pontos de recompensa?
721,Como faço para resgatar minhas milhas por recompensas?
722,Como faço para usar o saldo do meu ponto de recompensa para pagar o crédito do meu telefone?
723,Como devo informar sobre fraude? Como posso informar sobre um login não autorizado?
724,Quero denunciar o uso fraudulento da minha identidade para liberar os cheques da minha conta corrente com o banco.
725,Alguém me enviou um e-mail pedindo os detalhes da minha conta e roubou o dinheiro
726,Quero apresentar uma reclamação de uma fraude na minha conta de poupança
727,Quem pode me falar se eu suspeitar de atividade incomum? Quem pode me contato se eu suspeitar outra pessoa efetuar login na minha conta?
728,Qual é o protocolo para denunciar o movimento suspeitoso em uma conta?
729,Quais são as etapas que preciso relatar uma tentativa não autorizada de acessar minha conta?
730,"Parece haver alguma atividade suspeita, possivelmente fraudulentas, na minha conta. Como posso relatar isso."
731,Existe uma maneira de alertá-lo para um login suspeito?
732,Eu preciso entrar em contato com alguém sobre possíveis atividades fraudulentas na minha conta.
733,Eu preciso denunciar/reportar um login fraudulento
734,Eu acho que há um vírus no meu PC que hackeou a senha de login da minha conta
735,Em qual site as fraudes são reportadas? Gostaria de saber como reportar um registro suspeito?
736,Eles dizem que a assinatura não corresponde à opção então eu preciso assinar um documento online
737,"Tem compras no meu cartão que não reconheço, acho que ele foi clonado"
738,"Um usuário não autorizado acessou minha conta, como posso denunciar essa atividade fraudulenta."
739,Como posso reportar/denunciar uma conta pirateia? / Como posso reportar/denunciar uma conta que foi hackeado?
740,Como posso contactá-lo se outra pessoa estiver usando minha conta?
741,Como faço para notificar você sobre um suspeito de acesso não autorizado à minha conta?
742,Como faço para informá-lo de um login fraudulento? Como posso reportar abuso de minha conta?
743,"Você pode me fornecer o horário comercial para suas lojas, por favor? Quero marcar uma consulta."
744,Você pode me dizer as horas de trabalho da loja no shopping mais próximo?
745,Relatório sobre o horário de atendimento de uma loja física da empresa
746,Até que hora minha loja local está aberta hoje?
747,Até que horas suas lojas estão abertas?
748,Bom dia! Você tem uma loja que está aberto até tarde da noite?
749,Como encontro as horas de sua loja? / Como encontro os horarios da sua loja?
750,Minha compra foi enviada e quero saber quais sao os horarios de funcionamento da loja.
751,não funciona aos domingos e feriados
752,Oi você poderia me avisar o horário de funcionamento num dia da semana e fim de semana por favor?
753,Preciso cuidar de alguns negócios na loja física da sua empresa. Quais são os horários de abertura?
754,Preciso do horario de funcionamento de uma loja na minha cidade
755,Preciso realizar um pagamento e quero saber a que horas voce abre.
756,Que horas vai ter um funcionario para me atender?
757,Quais são as horas da loja para um local especifico?
758,Qual loja fica aberta até mais tarde?
759,Qual o horário de funcionamento da loja mais próxima na Filadélfia?
760,Que horas posso pegar minha encomenda?
761,Eu preciso dos locais das lojas para minha área e meu código postal é 79902.
762,Meu telefone não está funcionando e eu sou novo nesta cidade. Onde está a loja mais próxima?
763,Olá eu preciso visitar uma loja pode me dizer a mais próxima ao meu endereço de casa?
764,Onde é a loja mais próxima que tem um telefone em ouro rosa disponível?
765,Onde estão suas lojas localizadas no centro da cidade de Belo Horizonte?
766,Onde posso entrar e falar com alguém perto de Yandina?
767,Posso ter informações sobre locais físicos para todas as suas lojas?
768,"Preciso encontrar a sua loja mais próxima que venda sapatos de bebê, você poderia me dizer seus locais, por favor?"
769,Quego pagar direto na loja. Qual é o seu endereco mais próximo?
770,Que lojas estão na área para que eu possa falar com alguém pessoalmente?
771,Quero saber quais lojas de roupas estão perto de mim.
772,"Você pode me dar a localização mais próxima do código postal 79692, por favor?"
773,Você pode me dizer qual loja está mais perto de mim? O da Rua Elm ou o da Rua Fareway? Estou no centro da cidade.
774,Você poderia informar os locais mais próximos das lojas em relação ao meu endereço residencial?
775,Vocês estão planejando abrir uma loja física na minha área em breve?
776,Eu gostaria de ir a uma loja para escolher o melhor telefone para mim.
777,Eu gostaria de saber onde as lojas da empresa em Minas Gerais estão localizadas.
778,Encontrar a loja mais próxima no Rio de Janeiro.
779,Como posso encontrar lojas próximas do meu endereço?
780,Existe alguma possibilidade de transferência de milhas?
781,Existe uma maneira de mover/transferir meus pontos de recompensa entre duas ou mais contas?
782,Gostaria de transferir créditos para uma nova conta
783,Não desejo utilizar meus pontos. Posso transferi-los para outro usuário?
784,Poderia por favor informar como transferir os pontos para outra conta?
785,Posso alterar a pessoa que tem o benefício de um total de pontos acumulados?
786,Posso dar de presente meus pontos pra um amigo?
787,Posso transferir meus pontos para a conta?
788,Posso transferir pontos pra outra pessoa ou somente para as minhas contas?
789,É possível transferir meus pontos para o meu amigo?
790,Quais dados eu preciso fornecer para solicitar a transferencia de pontos?
791,Quero dar meus pontos de recompensa ao meu irmão
792,Seria possível transferir meus pontos de recompensa para uma conta independente?
793,"Eu quero enviar meus pontos para uma outra conta, é possível?"
794,Transferir pontos para o usuário selecionado
795,Como faço para transferir pontos uma conta para outra conta?
796,Eu quero transferir as minhas milhas para uma conta diferente.
797,Eu quero transferir meu ponto/Eu quero transferir o meu ponto
798,Pode checar qual e-mail está cadastrado no meu perfil?
799,"Olá, pode me ajudar a atualizar meu endereço associado à minha conta?"
800,"Estou me mudando na próxima semana. Eu preciso que você atualize minha conta com meu novo endereço, por favor."
801,"O meu endereço de contato mudou, preciso mudar isso."
802,Onde está a página onde posso atualizar as configurações na minha conta de e-mail?
803,Posso alterar o endereço de e-mail / correio eletrónico da minha conta?
804,"Tom, quero dar um novo número para a empresa para que eles possam entrar em contato comigo no futuro."
805,Você pode fazer alterações na minha conta em relação às informações de contato do meu telefone?
806,Como atualizar minha informação de contato?
807,"Você pode por favor fazer uma alteração nas minhas informações de contato, especificamente meu endereço?"
808,"Eu estou tentando alterar o endereço de e-mail associado à minha conta, mas continua me dando uma mensagem de erro. Posso fazer isso por telefone com você?"
809,Eu mudei meu endereço de e-mail e preciso atualizá-lo para minhas contas
810,Eu quero que o meu endereço de correspondência e o meu endereço de envio sejam os mesmos.
811,Eu solicitei alteração de endereço mas continua errado. Alguém me ajuda?
812,"Eu tentei atualizar o número de telefone de contato para minha conta, mas por algum motivo não funciona. Você poderia me ajudar com isso?"
813,Mudei recentemente e gostaria de atualizar meus dados de contato para refletir meu novo endereço. Como faço isso?
814,Nao quero mais receber emails promocionais. Exclua meu email do cadastro.
815,O endereço para cobrança mencionado na conta está incorreto apesar de ter fornecido a prova de endereço que tinha o endereço certo. Pode mudar isso na minha próxima fatura?
816,"Oi, como posso alterar o endereço associado à conta de pagamento que uso normalmente?"
817,"Oi, estou prestes a me mudar para um estado diferente então preciso de uma mudança de endereço."
818,É realmente necessário inserir meu endereço residencial?
819,Esqueci minhas informações de login.
820,Como posso alterar meu endereço para cobrança pessoal?
821,o que é coronavírus?
822,A causa do COVID-19 foi identificada?
823,Quão perigoso é isso?
824,Como é transmitido o COVID-19?
825,O coronavírus é o mesmo que um resfriado?
826,O coronavírus é igual ao MERS?
827,O coronavírus é igual ao SARS?
828,O que é o COVID-19?
829,o que é o novo coronavírus?
830,De onde veio o coronavírus?
831,Com que frequência preciso limpar minha casa para evitar a propagação do coronavírus?
832,"Todas as lojas estão sem toalhinhas desinfetantes, o que devo fazer?"
833,Existem desinfetantes disponíveis que podem inativar ou matar o COVID-19?
834,Preciso usar água sanitária ou cloro para matar o coronavírus?
835,Preciso de lenços com desinfetante?
836,Devo borrifar a mim ou aos meus filhos com desinfetante?
837,Quais métodos de limpeza matam o coronavírus?
838,Qual é a diferença entre limpeza e desinfecção?
839,como me livrar de germes em casa?
840,Como faço para limpar minha casa corretamente?
841,O álcool mata o coronavírus?
842,Olá eu mudei meu preço plano recentemente pode me dizer quanto o faturamento total será?
843,"Desde o mês passado, o saldo da minha conta aumentou significativamente?"
844,Eu gostaria de saber qual é o status do meu saldo em fatura corrente.
845,Eu tenho algumas perguntas sobre o saldo da minha conta.
846,faço parte do programa de fidelidade e desejo saber se meu saldo foi atualizado
847,Faz tempo que estou tendo problemas para tentar classificar minha fatura e o saldo
848,"Gostaria de saber quanto dinheiro eu deixei na minha conta, por favor."
849,Não consigo acessar minha fatura online. Você pode me dizer o valor devido na minha conta?
850,Você pode por favor me dar o saldo da minha fatura no último dia do ano anterior?
851,Você pode me enviar uma mensagem ou e-mail mostrando o saldo da minha conta do ano passado?
852,Você pode me dizer o quanto é a minha conta para este mês? Eu liguei para Índia e eu acho que vai ser caro
853,Você pode me ajudar a descobrir o quanto eu devo?
854,Quanto é o meu próximo pagamento?
855,Quanto era o meu saldo de conta até 1 de junho de 2016?
856,Qual o montante mínimo que devo ter para manter minha conta ativa?
857,Preciso de ajuda para saber o quanto eu devo
858,"Posso ter um saldo atual na minha conta, por favor?"
859,"Oi, queria saber se você pode me dizer quanto é minha fatura que está prestes a ser cobrada?"
860,Não tenho acesso a um dispositivo que me permita verificar o saldo da minha conta. Você pode verificar minha conta e me dizer qual é o saldo da minha conta atual?
861,Quero solicitar o cancelamento de um pedido
862,Oi. Recentemente comprei um telefone novo e preciso saber como cancelar isso.
863,Apagar minha ordem
864,Como posso cancelar um pedido que fiz anteriormente?
865,Consigo cancelar um pedido recem postado?
866,"Ei eu acabei de fazer um pedido, eu gostaria de cancelá-lo agora"
867,Eu cometi um erro e gostaria de cancelar um pedido que coloquei por favor
868,Eu decidi não mudar para a sua empresa. Como cancelo meu pedido?
869,"Eu preciso falar com alguém sobre um pedido que fiz há pouco tempo atrás, preciso cancelá-lo por favor"
870,Eu quero cancelar um pedido. O que posso fazer?
871,gostaria de cancelar minha compra
872,Me ajude a cancelar uma compra realizada alguns minutos atras
873,não encontrou os produtos que precisava?
874,Não irei conseguir pagar. Posso cancelar o pedido?
875,"Oi, eu quero cancelar meu pedido para um dispositivo novo, cometi um erro durante a encomenda."
876,Onde eu posso fazer o cancelamento do meu pedido?
877,o que podemos fazer para melhorar nosso serviço?
878,Posso cancelar o pedido que enviei hoje?
879,posso cancelar pedidos recentes com você?
880,Quero que cancelem um pedido recem criado
881,Quero comprar isto
882,Como finalizar a compra?
883,Como posso colocar uma nova ordem?/ Como posso colocar uma novo pedido?
884,Como posso comprar algo
885,Comprar um bilhete
886,Eu amo o novo aparelho e tenho que comprar um de você imediatamente.
887,Eu estou interessado em um dispositivo doméstico inteligente (smart home)
888,"Meu velho dispositivo quebrou depois de muitos anos de serviço confiável, então eu gostaria de fazer um pedido para uma substituição, bem como pagar no ato."
889,"Olá, eu quero pedir o telefone novo que foi lançado ontem"
890,"Por favor, preciso de ajuda para realizar uma compra."
891,Quais são os métodos para fazer um pedido
892,Sim por favor pedir isto para mim
893,Você pode transferir essa chamada para alguém com quem posso fazer um pedido para um novo dispositivo?
894,Transferir novo SIM para número antigo
895,A data de vencimento para minha próxima fatura poderia ser adiada? Eu mudei de emprego e minha antiga empresa não me pagou ainda.
896,É possível que eu pague o meu saldo atual uma semana depois do que o habitual?
897,Posso atrasar o pagamento desta conta por um determinado tempo?
898,"Oi, há um problema com o meu cartão de crédito de momento, posso pagar minha conta com alguns dias de atraso?"
899,Oi. Eu só quero adiar o pagamento do meu saldo para o mês de setembro.
900,Não posso fazer o pagamento deste mês. Posso adiar algum ou todo o pagamento por apenas alguns dias após a data de vencimento?
901,"Não consigo fazer meu pagamento na data de vencimento, é possível mudar a data para uma semana a partir de agora?"
902,Minha conta corrente está prevista para dia 25. Eu gostaria de adiar meu pagamento até o dia 30. Como posso mudar isso?
903,"Houve uma confusão com a minha conta bancária, posso pagar a minha fatura corrente uma semana depois do que é devido?"
904,"Gostaria de atrasar o pagamento deste mês por uma semana, por favor."
905,Existe alguma maneira que eu possa adiar um pagamento para o meu telefone? Estarei de férias e não conseguirei fazê-lo no exterior.
906,"Eu não quero pagar porque estou financeiramente instável. Por favor, adie meu pagamento."
907,Eu não posso pagar minha fatura total neste mês. Eu gostaria de pagar metade e pagar a outra metade em 2 semanas.
908,Como posso pagar a fatura deste mês um pouco mais tarde?
909,"Receberei o meu pagamento na próxima semana, mas a minha conta é devida hoje, posso pagar na próxima semana?"
910,Como posso pagar minhas contas atrasadas?
911,Você pode estender minha data de pagamento?
912,Seria possível adiar o pagamento por fatura em maio por aproximadamente dez dias?
913,Oi Tom. Eu notei que minha conta atual está mostrando uma sobretaxa única. Você pode explicar o motivo dessa sobretaxa?
914,O valor da fatura em números e o valor da fatura a em palavras não coincidem. Eu preciso disputar isso imediatamente.
915,Quando eu coinfigurei a minha nova conta ninguém falou sobre a taxa de ativação e agora eu vejo isso na minha fatura. Como isso é possível?
916,"Recebi uma taxa/multa de pagamento atrasado no meu extrato de julho. Eu estava atrasado uma semana, mas liguei e solicitei uma extensão que me disseram que não resultaria em uma taxa de atraso/multa. Verifique e corrija isso."
917,Você pode por favor explicar-me um pouco mais sobre as despesas mais recentes na minha conta de telefone?
918,"Oi, pode me responder por uma carga que vejo em minha conta. Eu não entendo por que a carga está alí?"
919,Oi. Eu continuo a ver uma cobrança recorrente na minha conta por um pacote de longa distância. Eu não me assinei para este pacote. Pode me ajudar entender a cobrança?
920,Minha fatura de compras está errada. Mais uma vez eu tenho que perder tempo para disputar essa fatura
921,Eu quero reivindicar um desconto para os erros básicos na minha conta
922,Eu não concordo com algumas transações no extrato do cartão de crédito já que eles tinham encontrado uma falha durante o processo de pagamento
923,Eu fui cobrado demais na minha última fatura. Fui cobrado pelo roaming quando nunca estive naquela área.
924,Eu acredito que houve um erro de cobrança. Com Quem posso entrar em contato para que isso seja resolvido?
925,Estou ligando para perguntar por que recebo taxas de serviços cobrados todos os meses no meu plano.
926,Estou ligando para discutir as cobranças da minha fatura que parecem estar incorretas
927,Minha conta está muito mais este mês e essas taxas extras não se aplicam com meu plano atual. Como faço para disputar isso?
928,Devo pagar o valor dos cartões de crédito em disputa enquanto estiver em revisão
929,Meu problema não está sendo resolvido pelos seus agentes. Quem devo contactar agora? Como encaminhar este problema?
930,"Há taxas na minha conta que não deveriam estar lá, você pode removê-los?"
931,"Eu tenho chamadas ilimitadas dentro do Brasil, mas foram cobradas taxas de roaming por chamar dentro do Uruguai. Eu não estive fora do Brasil, mas eu estava trabalhando no rio Grande do Sul, que está perto da fronteira do Uruguai, então eu suponho que é como eles me cobraram por engano. Você pode remover todas as taxas de roaming."
932,Quero fazer o meu pagamento mensal.
933,"Preciso fazer um pagamento por meu plano, com quem preciso falar?"
934,Posso pagar minha conta usando uma transferência bancária hoje?
935,"Posso fazer um pagamento à minha conta agora, por favor?"
936,"Posso fazer o pagamento agora, pois não posso fazer isso online?"
937,O serviço online não está funcionando e não consigo pagar a partir do meu telefone. Preciso de alguém para desbloquear o meu telefone ou ligue para mim para que eu possa fazer o pagamento.
938,"Olá, bom dia senhor atendente, eu quero fazer um pagamento"
939,Gostaria de remeter moeda em troca de serviços prestados.
940,Gostaria de pagar uma conta
941,Deixe-me fazer um pagamento para a minha última conta.
942,Ei eu quero fazer um pagamento agora
943,Estou interessado em fazer um pagamento
944,Eu gostaria de fazer um pagamento da minha conta. Preciso usar um novo cartão de crédito. Pode me ajudar por favor?
945,Eu gostaria de fazer um pagamento na minha conta e estava pensando se você poderia me dar a minha data de vencimento e meu saldo da conta.
946,"Eu quero fazer um pagamento, como faço para pagar isso?/como vou pagar/como pago isso?"
947,Gostaria de pagar a minha conta. Que informações você precisa para procurar minha conta?
948,Você pode me dizer o quanto eu devo? Gostaria de fazer o meu pagamento agora.
949,Quero fazer pagamentos
950,Preciso pagar a minha conta/fatura. Você pode me dar uma conta para onde eu preciso transferir o dinheiro?
951,"Atualmente eu pago com uma conta bancária, mas gostaria de acrescentar um cartão de crédito na minha conta, você poderia por favor me ajudar?"
952,"Bom dia, gostaria de saber como posso alterar as informações de pagamento associadas a minha conta?"
953,"Ei, eu quero saber, quais métodos de pagamento que você tem disponível."
954,Eu gosto de alterar o método de pagamento ligado/vinculado à minha conta.
955,Eu quero fazer mudanças no método de pagamento? Você pode me dizer os métodos anteriores associados à conta?
956,"Quero atualizar meu serviço de pagamento, é possível sem mudar o que eu já tenho?"
957,Quais são as minhas opções para pagar? Posso mudar o jeito que eu pago cada mês?
958,Quais métodos de pagamento são aceitos para pagar minha conta?
959,"Posso atualizar o método de pagamento associado à minha conta, por favor?"
960,"Por favor, poderia me informar sobre os modos de pagamento a sua empresa aceita."
961,"Olá, como vai? Como vou pagar o aluguel esta semana? Você pode me ajudar?"
962,"Olá, você poderia me ajudar a atualizar o método de pagamento, eu estou pensando de mudar a maneira em que eu pago a conta para o próximo mês"
963,Como posso conectar/anexar meus pagamentos ao meu cartão de crédito?
964,Você aceita cartões de crédito na loja?
