Estamos quase lá.,Bot_Control_Standby
Eu preciso de um minuto.,Bot_Control_Standby
Eu voltarei logo.,Bot_Control_Standby
Já volto.,Bot_Control_Standby
"Me dê um minuto, por favor.",Bot_Control_Standby
Me dê um segundo.,Bot_Control_Standby
"Por favor, aguarde.",Bot_Control_Standby
Por favor aguarde minha volta.,Bot_Control_Standby
Preciso de uma pausa.,Bot_Control_Standby
"Preciso de uma pausa, espere por favor.",Bot_Control_Standby
Saí para uma pausa.,Bot_Control_Standby
Só um minuto.,Bot_Control_Standby
Volto logo.,Bot_Control_Standby
Vou dar uma saída rápida.,Bot_Control_Standby
Vou me afastar do teclado e voltar em seguida.,Bot_Control_Standby
Vamos recomeçar do começo.,Bot_Control_Start_Over
Vamos desistir disso e voltar ao começo.,Bot_Control_Start_Over
"Por favor não faça nada, vamos voltar.",Bot_Control_Start_Over
Faça o pedido novamente,Bot_Control_Start_Over
Vá ao início.,Bot_Control_Start_Over
Vamos tentar isto de novo desde o começo.,Bot_Control_Start_Over
Vamos reabrir isto novamente.,Bot_Control_Start_Over
Vamos começar novamente.,Bot_Control_Start_Over
Tente uma vez mais.,Bot_Control_Start_Over
Tente novamente.,Bot_Control_Start_Over
Reinicie novamente desde o começo.,Bot_Control_Start_Over
Refaça-o.,Bot_Control_Start_Over
Por favor inicie do começo.,Bot_Control_Start_Over
Pode repetir a partir do começo?,Bot_Control_Start_Over
Nós precisamos voltar ao início e começar novamente.,Bot_Control_Start_Over
Eu quero ver desde o início.,Bot_Control_Start_Over
Eu preciso reiniciar.,Bot_Control_Start_Over
Eu preciso entender desde o começo.,Bot_Control_Start_Over
De volta ao topo.,Bot_Control_Start_Over
De volta ao começo.,Bot_Control_Start_Over
Como eu posso começar novamente?,Bot_Control_Start_Over
Como começar novamente?,Bot_Control_Start_Over
"Posso, favor, começar do início?",Bot_Control_Start_Over
"Na verdade, vamos começar novamente.",Bot_Control_Start_Over
Inicie novamente a partir do início,Bot_Control_Start_Over
Eu quero voltar ao topo,Bot_Control_Start_Over
Desculpe por não conseguir te ajudar.,Bot_Control_Unsure
Eu não sei do que você precisa.,Bot_Control_Unsure
Eu ainda não estou convencido.,Bot_Control_Unsure
Eu não sei o que te deixará feliz.,Bot_Control_Unsure
Eu não sei o que você deseja.,Bot_Control_Unsure
Eu não tenho idéia do que você está procurando.,Bot_Control_Unsure
"Eu não tenho idéia, na verdade.",Bot_Control_Unsure
"Me desculpe, mas não tenho uma resposta para sua pergunta.",Bot_Control_Unsure
"Me perdoe, mas não tenho uma resposta.",Bot_Control_Unsure
Não faço idéia.,Bot_Control_Unsure
"Não posso te ajudar, desculpe.",Bot_Control_Unsure
"Não sei a resposta para isso, me perdoe.",Bot_Control_Unsure
Não sei se entendi o que você deseja.,Bot_Control_Unsure
Não tenho a menor idéia.,Bot_Control_Unsure
Não tenho certeza se entendo o que você está dizendo.,Bot_Control_Unsure
Não tenho idéia.,Bot_Control_Unsure
Não tenho uma solução para isso.,Bot_Control_Unsure
"Para se honesto, eu não tenho certeza.",Bot_Control_Unsure
Você me pegou.,Bot_Control_Unsure
Desculpe não poder te ajudar com isso.,Bot_Control_Unsure
O que você não me contaria?,Bot_Control_Unsure
